Latitude,Longitude,Number,Street,City,State,Zip,Base Elevation,Height
39.982623,-75.162184,1908,N 17th St,Philadelphia,PA,19121,105.3,20
39.974737,-75.154203,1428,Guilford Pl,Philadelphia,PA,19122,70.4,30
39.978494,-75.161534,1624,N 16th St,Philadelphia,PA,19121,96.1,40
39.978957,-75.161766,1614,Cecil B Moore Ave,Philadelphia,PA,19121,94.7,30
39.983371,-75.157414,2000,N Broad St,Philadelphia,PA,19121,105.6,40
39.97468,-75.154216,1426,Guilford Pl,Philadelphia,PA,19122,70,30
39.983081,-75.162119,1922,N 17th St,Philadelphia,PA,19121,101.6,30
39.974501,-75.156155,1409,N 13th St,Philadelphia,PA,19122,75.2,30
39.974569,-75.156141,1411,N 13th St,Philadelphia,PA,19122,75.2,30
39.983139,-75.162106,1924,N 17th St,Philadelphia,PA,19121,101.2,40
39.974989,-75.156164,1424,Dondill Pl,Philadelphia,PA,19122,76.2,20
39.974555,-75.155818,1412,Betsy Ross Pl,Philadelphia,PA,19122,72.8,30
39.974501,-75.15583,1410,Betsy Ross Pl,Philadelphia,PA,19122,72.6,30
39.986997,-75.150329,1042,W Dauphin St,Philadelphia,PA,19133,79.9,30
39.974665,-75.155794,1416,Betsy Ross Pl,Philadelphia,PA,19122,72.1,30
39.983544,-75.168278,1913-15,N 21st St,Philadelphia,PA,19121,101.9,30
39.974428,-75.163598,1321,N 17th St,Philadelphia,PA,19121,94.5,20
39.986653,-75.164892,2127,N Uber St,Philadelphia,PA,19121,101.9,40
39.974446,-75.155843,1408,Betsy Ross Pl,Philadelphia,PA,19122,71.4,30
40.014046,-75.187559,3357,Ainslie St,Philadelphia,PA,19129,179.7,30
39.980724,-75.165026,1734,N Gratz St,Philadelphia,PA,19121,106.9,40
39.978165,-75.163524,1715,W Oxford St,Philadelphia,PA,19121,105.4,30
39.979833,-75.163569,1704,N Bouvier St,Philadelphia,PA,19121,101,30
40.01212,-75.19671,3710,Merrick Rd,Philadelphia,PA,19129,91.2,30
39.980684,-75.165035,1732,N Gratz St,Philadelphia,PA,19121,106.6,30
39.976948,-75.165422,1505,N Gratz St,Philadelphia,PA,19121,105.8,40
39.977032,-75.152415,1613,N 11th St,Philadelphia,PA,19122,82,20
39.984764,-75.160787,1629,Fontain St,Philadelphia,PA,19121,98.9,20
39.984757,-75.160734,1627,Fontain St,Philadelphia,PA,19121,98.9,20
39.9752,-75.155008,1202,Jefferson St,Philadelphia,PA,19122,76.4,30
39.97676,-75.167237,1910,Jefferson St,Philadelphia,PA,19121,109.8,20
40.013134,-75.186318,3343,Bowman St,Philadelphia,PA,19129,188.9,30
39.985722,-75.157548,2136,N Carlisle St,Philadelphia,PA,19121,95.7,40
39.982567,-75.162512,1717,W Berks St,Philadelphia,PA,19121,103.6,30
39.979185,-75.163244,1712,Cecil B Moore Ave,Philadelphia,PA,19121,99.2,40
39.97815,-75.163397,1711,W Oxford St,Philadelphia,PA,19121,105,30
39.986049,-75.157475,2152,N Carlisle St,Philadelphia,PA,19121,93.4,40
39.977595,-75.165728,1526,N Gratz St,Philadelphia,PA,19121,108.4,40
39.986008,-75.157484,2150,N Carlisle St,Philadelphia,PA,19121,93.4,40
39.985093,-75.154019,2113,N 13th St,Philadelphia,PA,19122,84.2,20
39.978621,-75.163465,1617,N Bouvier St,Philadelphia,PA,19121,103,30
40.013701,-75.189498,3439,Tilden St,Philadelphia,PA,19129,187.8,30
39.979177,-75.163181,1710,Cecil B Moore Ave,Philadelphia,PA,19121,97.7,40
39.979133,-75.162866,1700,Cecil B Moore Ave,Philadelphia,PA,19121,98,30
39.980752,-75.165874,1718,N 19th St,Philadelphia,PA,19121,108.6,20
39.980735,-75.165353,1721,N 19th St,Philadelphia,PA,19121,108.9,20
39.978447,-75.16231,1614,Willington St,Philadelphia,PA,19121,99.3,30
39.9785,-75.162299,1616,Willington St,Philadelphia,PA,19121,99.2,30
40.015707,-75.187803,3307,W Queen Ln,Philadelphia,PA,19129,213.7,10
39.984761,-75.152572,2111,N 12th St,Philadelphia,PA,19122,72.9,20
39.984741,-75.15242,2115,N 12th St,Philadelphia,PA,19122,74.2,20
39.985675,-75.167008,2042,N Woodstock St,Philadelphia,PA,19121,104,30
39.985634,-75.167017,2040,N Woodstock St,Philadelphia,PA,19121,104.2,30
39.984098,-75.157113,2022,N Broad St,Philadelphia,PA,19121,101.5,40
39.979194,-75.163306,1714,Cecil B Moore Ave,Philadelphia,PA,19121,99.6,30
40.009995,-75.19345,3711,Midvale Ave,Philadelphia,PA,19129,50.3,40
40.012928,-75.191022,3501,New Queen St,Philadelphia,PA,19129,160.6,20
40.012946,-75.190783,3600,Conrad St,Philadelphia,PA,19129,165.4,30
39.97886,-75.163073,1624,N 17th St,Philadelphia,PA,19121,99.4,40
39.981077,-75.165278,1727,N 19th St,Philadelphia,PA,19121,109.4,10
39.981028,-75.165079,1832,W Montgomery Ave,Philadelphia,PA,19121,109.2,40
39.98102,-75.165025,1830,W Montgomery Ave,Philadelphia,PA,19121,108.9,30
40.012315,-75.19191,3533,New Queen St,Philadelphia,PA,19129,134.7,30
39.982268,-75.16813,1802,N Woodstock St,Philadelphia,PA,19121,103.3,20
39.97455,-75.161513,1516-34,Master St,Philadelphia,PA,19121,88.7,40
39.979149,-75.162992,1704,Cecil B Moore Ave,Philadelphia,PA,19121,98.6,30
39.978138,-75.163338,1709,W Oxford St,Philadelphia,PA,19121,105,30
39.97967,-75.160729,1711,N 16th St,Philadelphia,PA,19121,95.3,30
39.984752,-75.166597,2008,N 20th St,Philadelphia,PA,19121,97.3,40
40.001811,-75.11787,,,Philadelphia,PA,19101,90,20
39.98645,-75.155702,2205,N Broad St,Philadelphia,PA,19132,91.6,40
39.97755,-75.151811,1018,Cecil B Moore Ave,Philadelphia,PA,19122,80.7,30
39.977559,-75.151877,1020,Cecil B Moore Ave,Philadelphia,PA,19122,80.4,30
39.985732,-75.162539,1737,Diamond St,Philadelphia,PA,19121,91.2,40
39.98574,-75.162598,1739,Diamond St,Philadelphia,PA,19121,90.6,40
39.983726,-75.15991,1541,W Norris St,Philadelphia,PA,19121,106,10
39.98609,-75.157467,2154,N Carlisle St,Philadelphia,PA,19121,92.8,30
40.013077,-75.191869,3500,Midvale Ave,Philadelphia,PA,19129,138.7,60
39.978576,-75.163474,1615,N Bouvier St,Philadelphia,PA,19121,103.1,30
40.009769,-75.194772,3720,Stanton St,Philadelphia,PA,19129,55.6,30
40.013218,-75.191057,3614,Conrad St,Philadelphia,PA,19129,174.2,20
39.978415,-75.163512,1607,N Bouvier St,Philadelphia,PA,19121,104.2,20
40.011108,-75.195266,3685,Calumet St,Philadelphia,PA,19129,99.4,20
39.986431,-75.151306,1113,W Colona St,Philadelphia,PA,19133,71.1,20
40.010999,-75.195342,3691,Calumet St,Philadelphia,PA,19129,95.4,30
40.011072,-75.195293,3687,Calumet St,Philadelphia,PA,19129,97.9,20
39.981308,-75.164794,1811,W Montgomery Ave,Philadelphia,PA,19121,106.9,30
39.985643,-75.157565,2132,N Carlisle St,Philadelphia,PA,19121,96.4,40
39.984791,-75.160999,1637,Fontain St,Philadelphia,PA,19121,98,30
40.008016,-75.188795,4055,Ridge Ave,Philadelphia,PA,19129,45.4,10
39.985479,-75.157601,2124,N Carlisle St,Philadelphia,PA,19121,97.8,40
39.985118,-75.157582,1423,Diamond St,Philadelphia,PA,19121,99.9,50
39.985133,-75.157707,1427,Diamond St,Philadelphia,PA,19121,101.3,40
40.012379,-75.191818,3529,New Queen St,Philadelphia,PA,19129,137.6,20
39.986909,-75.159218,2207,N 16th St,Philadelphia,PA,19132,81.5,40
39.986952,-75.159209,2209,N 16th St,Philadelphia,PA,19132,81.7,40
39.986994,-75.1592,2211,N 16th St,Philadelphia,PA,19132,81.4,40
39.987036,-75.159191,2213,N 16th St,Philadelphia,PA,19132,81.3,40
39.986363,-75.167433,2033,Diamond St,Philadelphia,PA,19121,106,40
39.986697,-75.167631,2119,N 21st St,Philadelphia,PA,19121,108.4,40
39.977048,-75.148257,1643,N 8th St,Philadelphia,PA,19122,59.9,30
39.985051,-75.167895,2001-25,N 21st St,Philadelphia,PA,19121,104.7,10
39.982831,-75.162944,1734,Monument St,Philadelphia,PA,19121,99.1,30
39.982783,-75.162573,1720,Monument St,Philadelphia,PA,19121,101.4,40
39.987178,-75.166908,2145,N Lambert St,Philadelphia,PA,19121,108.5,20
39.973514,-75.159518,1300-8,N Broad St,Philadelphia,PA,19121,75.3,20
39.984317,-75.159538,1540,Fontain St,Philadelphia,PA,19121,103.5,20
39.985587,-75.167607,2034,N Lambert St,Philadelphia,PA,19121,106.9,30
39.987225,-75.167251,2148,N Lambert St,Philadelphia,PA,19121,108.9,20
39.986615,-75.167385,2118,N Lambert St,Philadelphia,PA,19121,106.9,20
39.981211,-75.162014,1815,N 17th St,Philadelphia,PA,19121,101.5,50
39.978398,-75.162322,1612,Willington St,Philadelphia,PA,19121,99.7,30
39.9752,-75.152103,1017,Jefferson St,Philadelphia,PA,19122,66.7,20
39.975192,-75.152039,1015,Jefferson St,Philadelphia,PA,19122,66.1,20
39.975311,-75.151798,1512,N 10th St,Philadelphia,PA,19122,67.5,20
39.976512,-75.164665,1433,N 18th St,Philadelphia,PA,19121,102.7,40
40.011553,-75.18695,3443,Indian Queen Ln,Philadelphia,PA,19129,164.5,30
40.013207,-75.189658,3466,Tilden St,Philadelphia,PA,19129,184.5,20
40.017598,-75.194363,3460,W School House Ln,Philadelphia,PA,19129,223.5,30
39.985379,-75.151547,2141,N Marvine St,Philadelphia,PA,19122,68.6,20
40.016241,-75.192497,3422,Warden Dr,Philadelphia,PA,19129,167.6,20
40.016935,-75.187858,3244,Midvale Ave,Philadelphia,PA,19129,201.8,20
39.977974,-75.1652,1543,N Gratz St,Philadelphia,PA,19121,109.8,40
40.013328,-75.193897,4315,Dobson St,Philadelphia,PA,19129,150,30
39.982777,-75.16252,1718,Monument St,Philadelphia,PA,19121,101.6,30
40.014156,-75.188047,3535,Vaux St,Philadelphia,PA,19129,188.9,10
40.013835,-75.187679,3515,Vaux St,Philadelphia,PA,19129,183.5,10
39.980399,-75.160192,1510,W Montgomery Ave,Philadelphia,PA,19121,93.5,30
39.980392,-75.16014,1508,W Montgomery Ave,Philadelphia,PA,19121,93.1,30
39.981729,-75.161567,1836,Willington St,Philadelphia,PA,19121,101.8,30
40.015734,-75.19259,3430,Warden Dr,Philadelphia,PA,19129,160.8,20
40.017121,-75.191648,3406,Warden Dr,Philadelphia,PA,19129,190.7,20
39.977479,-75.161118,1533-41,N 16th St,Philadelphia,PA,19121,97.4,50
39.980673,-75.167611,1705-53,N Woodstock St,Philadelphia,PA,19121,110.7,20
39.978817,-75.165785,1619,N 19th St,Philadelphia,PA,19121,109.3,30
40.013443,-75.189318,3448,Tilden St,Philadelphia,PA,19129,191.3,20
40.016071,-75.19087,3414,W Coulter St,Philadelphia,PA,19129,203.3,20
39.98747,-75.167198,2160,N Lambert St,Philadelphia,PA,19121,109.7,20
39.987347,-75.167225,2154,N Lambert St,Philadelphia,PA,19121,109.6,20
39.978296,-75.163213,1602,N 17th St,Philadelphia,PA,19121,102.6,40
39.984358,-75.163613,2011,N Cleveland St,Philadelphia,PA,19121,92.6,20
39.98432,-75.163622,2009,N Cleveland St,Philadelphia,PA,19121,92.8,20
39.98427,-75.163428,2006,N 18th St,Philadelphia,PA,19121,91,40
39.978461,-75.168434,2020,W Oxford St,Philadelphia,PA,19121,114.9,30
39.978451,-75.168378,2018,W Oxford St,Philadelphia,PA,19121,114.9,30
39.984311,-75.16342,2008,N 18th St,Philadelphia,PA,19121,91.1,40
39.984352,-75.163411,2010,N 18th St,Philadelphia,PA,19121,90.7,30
40.016301,-75.191825,3415-17,W Coulter St,Philadelphia,PA,19129,195,20
40.017,-75.191746,3408,Warden Dr,Philadelphia,PA,19129,188.9,30
40.006421,-75.182846,3227,N 33rd St,Philadelphia,PA,19129,110.2,30
39.984355,-75.164411,2004,N Gratz St,Philadelphia,PA,19121,94,20
39.981957,-75.162395,1842,N 17th St,Philadelphia,PA,19121,104.8,40
40.017619,-75.19228,3405,Warden Dr,Philadelphia,PA,19129,192.9,30
39.981114,-75.161715,1806,Willington St,Philadelphia,PA,19121,100.1,30
40.010418,-75.191254,3340,Wiehle St,Philadelphia,PA,19129,96.3,40
39.975952,-75.152007,1541,N Jefferson Ln,Philadelphia,PA,19122,71.5,20
39.975903,-75.152018,1539,N Jefferson Ln,Philadelphia,PA,19122,71.9,20
39.975821,-75.152036,1537,N Jefferson Ln,Philadelphia,PA,19122,71.3,20
39.976022,-75.164773,1415,N 18th St,Philadelphia,PA,19121,101.1,40
39.975967,-75.164785,1413,N 18th St,Philadelphia,PA,19121,100.8,40
40.016912,-75.190685,3900,Vaux St,Philadelphia,PA,19129,211.3,30
40.015595,-75.189561,3336,Midvale Ave,Philadelphia,PA,19129,179.1,20
40.015799,-75.187673,3303,W Queen Ln,Philadelphia,PA,19129,215.6,10
39.983936,-75.148243,2104,N 9th St,Philadelphia,PA,19122,66.3,30
39.983973,-75.148234,2106,N 9th St,Philadelphia,PA,19122,66.6,30
39.984897,-75.149671,2132-38,N 10th St,Philadelphia,PA,19122,71.3,10
39.985226,-75.149712,2150,N 10th St,Philadelphia,PA,19122,73,20
39.981866,-75.162415,1838,N 17th St,Philadelphia,PA,19121,104.4,40
39.984603,-75.163358,2022,N 18th St,Philadelphia,PA,19121,90.5,40
40.017792,-75.19226,3401-3,Warden Dr,Philadelphia,PA,19129,195.7,20
40.013418,-75.189352,3450,Tilden St,Philadelphia,PA,19129,190.8,20
40.013795,-75.190519,3451,W Queen Ln,Philadelphia,PA,19129,180.6,30
39.981729,-75.162445,1832,N 17th St,Philadelphia,PA,19121,103.8,40
39.982279,-75.162654,1849,N Bouvier St,Philadelphia,PA,19121,102.8,30
39.982236,-75.162663,1847,N Bouvier St,Philadelphia,PA,19121,103.1,30
39.982597,-75.162737,1725,W Berks St,Philadelphia,PA,19121,102.4,30
39.986761,-75.163741,2136-38,N Gratz St,Philadelphia,PA,19121,91.2,20
39.978092,-75.16756,1527,N 20th St,Philadelphia,PA,19121,114.6,20
39.986257,-75.154311,1307,W Susquehanna Ave,Philadelphia,PA,19122,78.9,40
39.978792,-75.156292,1301-43,Cecil B Moore Ave,Philadelphia,PA,19122,83.5,50
40.011616,-75.191929,3311,Cresson St,Philadelphia,PA,19129,114,20
39.976446,-75.15268,1559,N 11th St,Philadelphia,PA,19122,77.2,20
39.981423,-75.165655,1903,W Montgomery Ave,Philadelphia,PA,19121,108.8,30
40.013338,-75.189468,3456,Tilden St,Philadelphia,PA,19129,189.1,20
39.98143,-75.16571,1905,W Montgomery Ave,Philadelphia,PA,19121,109.6,30
39.981438,-75.165768,1907,W Montgomery Ave,Philadelphia,PA,19121,109.5,30
40.015026,-75.195428,3480,W School House Ln,Philadelphia,PA,19129,191,10
39.982023,-75.16271,1837,N Bouvier St,Philadelphia,PA,19121,103.8,30
39.982184,-75.162345,1852,N 17th St,Philadelphia,PA,19121,105.9,40
39.981217,-75.162556,1810,N 17th St,Philadelphia,PA,19121,101.3,40
39.975059,-75.165115,1734,Master St,Philadelphia,PA,19121,98.2,40
39.975361,-75.151787,1514,N 10th St,Philadelphia,PA,19122,67.2,20
39.97541,-75.151776,1516,N 10th St,Philadelphia,PA,19122,67.6,20
40.006736,-75.185531,3417,W Westmoreland St,Philadelphia,PA,19129,89.8,30
40.006742,-75.185606,3421,W Westmoreland St,Philadelphia,PA,19129,89.2,30
40.010562,-75.196061,3734,Palisades Dr,Philadelphia,PA,19129,66.9,30
40.017307,-75.191145,3906-8,Vaux St,Philadelphia,PA,19129,203.2,20
39.9866,-75.166451,2111,N Woodstock St,Philadelphia,PA,19121,105,30
39.975278,-75.155602,1220,Jefferson St,Philadelphia,PA,19122,76.8,30
40.015194,-75.188522,3327,W Queen Ln,Philadelphia,PA,19129,207.3,30
39.981312,-75.162537,1814,N 17th St,Philadelphia,PA,19121,102,30
39.981938,-75.162727,1833,N Bouvier St,Philadelphia,PA,19121,104.1,10
39.982604,-75.162793,1727,W Berks St,Philadelphia,PA,19121,101.9,30
40.011339,-75.186384,3408,Indian Queen Ln,Philadelphia,PA,19129,168,20
39.978286,-75.160707,1618,N Sydenham St,Philadelphia,PA,19121,98.2,30
39.984063,-75.158902,1519,Page St,Philadelphia,PA,19121,107.1,20
39.984076,-75.159008,1523,Page St,Philadelphia,PA,19121,106.7,20
40.012959,-75.18658,3355,Bowman St,Philadelphia,PA,19129,184,30
39.976456,-75.164678,1431,N 18th St,Philadelphia,PA,19121,102.8,40
39.976455,-75.164433,1710,Jefferson St,Philadelphia,PA,19121,104.2,30
39.975495,-75.165019,1731,Master St,Philadelphia,PA,19121,98.4,40
39.985517,-75.157872,2123,N 15th St,Philadelphia,PA,19121,97.9,40
40.015862,-75.19215,3423,W Coulter St,Philadelphia,PA,19129,179.5,20
40.015766,-75.188859,3325,W Penn St,Philadelphia,PA,19129,203.1,10
40.01658,-75.188365,3300-4,Midvale Ave,Philadelphia,PA,19129,206.8,10
40.016291,-75.188183,3305,W Penn St,Philadelphia,PA,19129,210.2,10
39.98182,-75.162423,1836,N 17th St,Philadelphia,PA,19121,104.3,40
39.977175,-75.166629,1506,N 19th St,Philadelphia,PA,19121,108,40
39.97555,-75.153363,1511,Guilford Pl,Philadelphia,PA,19122,73.3,20
39.975501,-75.153374,1509,Guilford Pl,Philadelphia,PA,19122,73.2,20
39.98215,-75.162682,1843,N Bouvier St,Philadelphia,PA,19121,103.4,30
39.978265,-75.16235,1606,Willington St,Philadelphia,PA,19121,102.1,10
39.982107,-75.162691,1841,N Bouvier St,Philadelphia,PA,19121,103.4,30
39.982278,-75.162325,1856,N 17th St,Philadelphia,PA,19121,105.9,30
39.976296,-75.164397,1414,N Bouvier St,Philadelphia,PA,19121,104.5,30
39.986745,-75.168123,2120,N 21st St,Philadelphia,PA,19121,108.7,40
39.975617,-75.164544,1400,N Bouvier St,Philadelphia,PA,19121,100.3,30
39.986383,-75.16495,2117,N Uber St,Philadelphia,PA,19121,100.9,40
39.981375,-75.167602,1755,N Woodstock St,Philadelphia,PA,19121,107.7,30
39.9823,-75.168466,1802,N Lambert St,Philadelphia,PA,19121,101.7,20
39.984324,-75.159587,1542,Fontain St,Philadelphia,PA,19121,103.3,20
40.014193,-75.187809,3362,Tilden St,Philadelphia,PA,19129,185.4,30
39.973588,-75.155404,1329,Betsy Ross Pl,Philadelphia,PA,19122,65.7,30
39.981964,-75.161835,1847,N 17th St,Philadelphia,PA,19121,105,40
39.976224,-75.154326,1536,Queens Pl,Philadelphia,PA,19122,82.5,30
40.014966,-75.187437,3331,Tilden St,Philadelphia,PA,19129,204.7,10
39.984071,-75.161043,1624,Page St,Philadelphia,PA,19121,99.8,20
40.01284,-75.193553,3588,Calumet St,Philadelphia,PA,19129,143.6,20
40.013115,-75.193378,3578-80,Calumet St,Philadelphia,PA,19129,149.6,20
39.987345,-75.16328,2202,N Cleveland St,Philadelphia,PA,19132,88.4,20
39.984292,-75.151782,2105,N Marvine St,Philadelphia,PA,19122,73.8,20
40.006204,-75.182713,3241,W Hilton St,Philadelphia,PA,19129,110.7,30
39.974444,-75.153717,1420,N 11th St,Philadelphia,PA,19122,65.4,20
39.980239,-75.165133,1712,N Gratz St,Philadelphia,PA,19121,105.1,40
39.980063,-75.165171,1704,N Gratz St,Philadelphia,PA,19121,104.2,30
39.984298,-75.15939,1534,Fontain St,Philadelphia,PA,19121,104.4,20
39.984252,-75.158624,2028,N 15th St,Philadelphia,PA,19121,105.3,40
40.013042,-75.195576,3642,Merrick Rd,Philadelphia,PA,19129,140.4,20
40.006005,-75.184696,3339,W Allegheny Ave,Philadelphia,PA,19132,94.4,30
39.985517,-75.151517,2145,N Marvine St,Philadelphia,PA,19122,68.4,20
39.984409,-75.151598,2110,N 11th St,Philadelphia,PA,19122,72,20
40.006184,-75.182555,3235,W Hilton St,Philadelphia,PA,19129,111.6,30
40.010183,-75.186883,3450,Crawford St,Philadelphia,PA,19129,138.7,20
40.017146,-75.185713,3211,W Queen Ln,Philadelphia,PA,19129,224.7,30
39.976627,-75.166291,1439,N 19th St,Philadelphia,PA,19121,106.4,40
39.98519,-75.166503,2028,N 20th St,Philadelphia,PA,19121,99.1,40
39.985106,-75.16652,2024,N 20th St,Philadelphia,PA,19121,98.5,40
39.981586,-75.161918,1831,N 17th St,Philadelphia,PA,19121,102.9,50
39.981153,-75.161707,1808,Willington St,Philadelphia,PA,19121,100.2,30
39.984648,-75.151705,2117,N Marvine St,Philadelphia,PA,19122,72.3,20
39.985219,-75.164205,1831,Fontain St,Philadelphia,PA,19121,93.5,20
39.984593,-75.151717,2115,N Marvine St,Philadelphia,PA,19122,72.9,20
39.977121,-75.15544,1225,W Oxford St,Philadelphia,PA,19122,89.8,30
39.984712,-75.151691,2119,N Marvine St,Philadelphia,PA,19122,71.7,20
39.985261,-75.151573,2137,N Marvine St,Philadelphia,PA,19122,68.9,20
39.97711,-75.155369,1223,W Oxford St,Philadelphia,PA,19122,89.8,30
40.016484,-75.192353,3418,Warden Dr,Philadelphia,PA,19129,171.9,20
39.976227,-75.153645,1539,Queens Pl,Philadelphia,PA,19122,80.6,30
39.976333,-75.153622,1543,Queens Pl,Philadelphia,PA,19122,80.8,30
39.985363,-75.165351,1923,Fontain St,Philadelphia,PA,19121,97,20
39.976492,-75.153651,1116,W Oxford St,Philadelphia,PA,19122,83.2,30
39.977677,-75.16602,1527,N 19th St,Philadelphia,PA,19121,110.6,20
39.982895,-75.148079,2033,N 9th St,Philadelphia,PA,19122,57.8,30
39.983132,-75.147847,2046,N Darien St,Philadelphia,PA,19122,61.2,20
39.985097,-75.151608,2131,N Marvine St,Philadelphia,PA,19122,70,20
39.976001,-75.151646,1544,N 10th St,Philadelphia,PA,19122,70.6,20
39.975419,-75.15169,1530,N 10th St,Philadelphia,PA,19122,69.1,20
39.976289,-75.151929,1020,W Oxford St,Philadelphia,PA,19122,73.9,20
39.975208,-75.152167,1019,Jefferson St,Philadelphia,PA,19122,67.1,20
40.012979,-75.196471,3626,Gypsy Ln,Philadelphia,PA,19129,131.6,30
40.013762,-75.190561,3453,W Queen Ln,Philadelphia,PA,19129,178.7,30
40.018022,-75.195877,3425,W School House Ln,Philadelphia,PA,19129,213.2,20
40.01751,-75.199134,4122-24,Apalogen Rd,Philadelphia,PA,19129,125.6,30
40.015796,-75.198444,3555,W School House Ln,Philadelphia,PA,19129,169.4,20
39.976547,-75.161291,1507,N 16th St,Philadelphia,PA,19121,105.4,40
39.983064,-75.165377,1906,Monument St,Philadelphia,PA,19121,94.7,20
40.016497,-75.186662,3233,W Queen Ln,Philadelphia,PA,19129,221.9,10
39.97685,-75.149049,1600-22,N 8th St,Philadelphia,PA,19122,60.5,70
39.98498,-75.160441,1616,Diamond St,Philadelphia,PA,19121,97.4,30
40.016667,-75.191342,3409,W Coulter St,Philadelphia,PA,19129,205.1,20
40.015948,-75.189166,3324,Midvale Ave,Philadelphia,PA,19129,188.9,10
39.981099,-75.16288,1715,W Montgomery Ave,Philadelphia,PA,19121,102,40
39.981116,-75.163007,1719,W Montgomery Ave,Philadelphia,PA,19121,102.7,40
39.981264,-75.162546,1812,N 17th St,Philadelphia,PA,19121,101.7,40
39.981597,-75.162803,1817,N Bouvier St,Philadelphia,PA,19121,105.4,30
39.981512,-75.162822,1813,N Bouvier St,Philadelphia,PA,19121,105.3,30
39.987124,-75.15157,1126,W Dauphin St,Philadelphia,PA,19133,75.6,20
39.987139,-75.151686,1130,W Dauphin St,Philadelphia,PA,19133,75.6,20
39.976381,-75.152695,1557,N 11th St,Philadelphia,PA,19122,76.5,20
39.977193,-75.151829,1621,Newport Pl,Philadelphia,PA,19122,79.1,10
39.980792,-75.148339,1902,N Darien St,Philadelphia,PA,19122,45.7,20
39.987408,-75.163446,2205,N Gratz St,Philadelphia,PA,19132,91,20
40.011895,-75.18885,3419,Conrad St,Philadelphia,PA,19129,141.7,30
39.987385,-75.163271,2204,N Cleveland St,Philadelphia,PA,19132,88.5,20
40.01195,-75.188889,3421,Conrad St,Philadelphia,PA,19129,142.2,30
40.011971,-75.188958,3423,Conrad St,Philadelphia,PA,19129,142.1,20
39.987424,-75.163263,2206,N Cleveland St,Philadelphia,PA,19132,89,20
40.012751,-75.187825,3414,Sunnyside Ave,Philadelphia,PA,19129,163.5,30
40.012725,-75.187868,3416,Sunnyside Ave,Philadelphia,PA,19129,162.3,30
39.974496,-75.153706,1422,N 11th St,Philadelphia,PA,19122,65.9,20
39.974544,-75.153695,1424,N 11th St,Philadelphia,PA,19122,66,20
39.980064,-75.16702,1933,Cecil B Moore Ave,Philadelphia,PA,19121,107.3,40
39.986207,-75.160519,1632,French St,Philadelphia,PA,19121,87.8,20
39.9862,-75.160467,1630,French St,Philadelphia,PA,19121,87.7,20
40.012521,-75.188157,3430,Sunnyside Ave,Philadelphia,PA,19129,155.4,30
40.01312,-75.187506,3430,Vaux St,Philadelphia,PA,19129,170.7,30
40.013075,-75.187463,3428,Vaux St,Philadelphia,PA,19129,172.3,30
39.986213,-75.160571,1634,French St,Philadelphia,PA,19121,87.4,30
39.986187,-75.160368,1626,French St,Philadelphia,PA,19121,88.1,20
39.985966,-75.160036,1611,Edgley St,Philadelphia,PA,19121,90.8,20
39.986081,-75.160864,1643,Edgley St,Philadelphia,PA,19121,89.7,20
39.986074,-75.160813,1641,Edgley St,Philadelphia,PA,19121,89.8,20
40.01044,-75.189092,3517,Indian Queen Ln,Philadelphia,PA,19129,117.3,30
39.979143,-75.166582,1918,Nicholas St,Philadelphia,PA,19121,109.5,30
39.979162,-75.16673,1924,Nicholas St,Philadelphia,PA,19121,109.8,30
40.016454,-75.193252,3425,Warden Dr,Philadelphia,PA,19129,173.1,20
39.986067,-75.160762,1639,Edgley St,Philadelphia,PA,19121,89.9,20
40.012612,-75.186968,3402,Vaux St,Philadelphia,PA,19129,180.1,30
39.986061,-75.160711,1637,Edgley St,Philadelphia,PA,19121,90,20
39.98351,-75.162278,1701,Arlington St,Philadelphia,PA,19121,98.2,40
39.982969,-75.165796,1921,W Berks St,Philadelphia,PA,19121,94,30
39.986054,-75.160659,1635,Edgley St,Philadelphia,PA,19121,90.5,20
40.010436,-75.189249,3523,Indian Queen Ln,Philadelphia,PA,19129,116.9,30
40.010441,-75.189199,3521,Indian Queen Ln,Philadelphia,PA,19129,117.2,30
40.013581,-75.197581,3621,W Earlham St,Philadelphia,PA,19129,134.9,30
39.975871,-75.155026,1514,N 12th St,Philadelphia,PA,19122,81.1,30
40.010797,-75.188928,3516,Bowman St,Philadelphia,PA,19129,123.1,40
39.978581,-75.164202,1613,N 18th St,Philadelphia,PA,19121,105.8,30
39.977153,-75.165064,1510,N 18th St,Philadelphia,PA,19121,105.5,30
39.978624,-75.164193,1615,N 18th St,Philadelphia,PA,19121,105.8,30
39.984774,-75.163983,2027,N Gratz St,Philadelphia,PA,19121,93.5,20
39.984731,-75.163991,2025,N Gratz St,Philadelphia,PA,19121,93.1,20
40.013904,-75.192896,3538,Calumet St,Philadelphia,PA,19129,163.5,30
40.013851,-75.192891,3540,Calumet St,Philadelphia,PA,19129,162.6,30
39.97628,-75.155445,1524,Saratoga Pl,Philadelphia,PA,19122,84.3,30
39.984692,-75.153231,2111,N Camac St,Philadelphia,PA,19122,77.1,20
40.012125,-75.18883,3458,Sunnyside Ave,Philadelphia,PA,19129,144.3,20
40.010202,-75.19035,3551,Indian Queen Ln,Philadelphia,PA,19129,105.5,30
40.007349,-75.190238,4034,Ridge Ave,Philadelphia,PA,19129,31.4,40
39.984084,-75.161876,2006,N 17th St,Philadelphia,PA,19121,96.5,40
